sku_id,product_name,date,units_sold,month,day_of_week,is_weekend
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-01-08,214,1,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-01-10,78,1,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-01-11,34,1,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-01-12,105,1,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-01-13,89,1,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-01-14,374,1,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-01-15,162,1,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-01-17,157,1,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-01-18,106,1,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-01-19,251,1,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-01-20,244,1,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-01-21,92,1,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-01-22,614,1,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-01-24,103,1,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-01-25,169,1,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-01-26,219,1,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-01-27,411,1,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-01-28,176,1,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-01-29,137,1,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-01-31,270,1,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-02-01,106,2,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-02-02,167,2,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-02-03,193,2,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-02-04,190,2,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-02-05,42,2,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-02-07,29,2,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-02-08,209,2,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-02-09,23,2,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-02-10,54,2,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-02-11,198,2,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-02-12,51,2,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-02-14,51,2,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-02-15,194,2,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-02-16,139,2,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-02-17,141,2,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-02-18,113,2,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-02-19,45,2,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-02-21,37,2,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-02-22,104,2,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-02-23,149,2,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-02-24,312,2,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-02-25,196,2,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-02-26,75,2,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-02-28,93,2,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-01,118,3,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-02,88,3,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-03,214,3,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-04,141,3,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-05,68,3,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-07,213,3,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-08,285,3,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-09,166,3,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-10,176,3,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-11,79,3,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-12,100,3,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-14,42,3,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-15,98,3,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-16,180,3,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-17,146,3,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-18,167,3,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-19,139,3,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-21,766,3,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-22,118,3,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-23,391,3,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-24,78,3,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-25,123,3,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-26,394,3,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-28,80,3,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-29,470,3,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-30,87,3,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-03-31,149,3,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-04-01,194,4,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-04-06,71,4,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-04-07,140,4,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-04-08,128,4,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-04-09,121,4,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-04-11,449,4,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-04-12,112,4,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-04-13,123,4,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-04-14,42,4,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-04-15,143,4,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-04-16,30,4,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-04-18,398,4,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-04-19,201,4,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-04-20,70,4,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-04-21,83,4,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-04-22,159,4,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-04-23,128,4,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-04-25,55,4,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-04-26,180,4,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-04-27,238,4,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-04-28,358,4,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-04-29,185,4,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-04-30,94,4,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-05-02,65,5,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-05-04,137,5,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-05-05,187,5,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-05-06,434,5,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-05-07,200,5,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-05-09,95,5,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-05-10,142,5,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-05-11,72,5,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-05-12,179,5,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-05-13,581,5,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-05-14,59,5,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-05-16,72,5,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-05-17,103,5,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-05-18,294,5,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-05-19,262,5,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-05-20,219,5,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-05-21,241,5,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-05-23,139,5,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-05-24,92,5,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-05-25,209,5,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-05-26,184,5,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-05-27,300,5,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-05-28,75,5,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-05-30,94,5,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-01,29,6,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-02,75,6,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-03,156,6,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-04,92,6,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-06,193,6,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-07,609,6,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-08,92,6,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-09,384,6,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-10,130,6,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-11,243,6,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-13,131,6,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-14,23,6,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-15,129,6,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-16,148,6,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-17,112,6,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-18,72,6,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-20,102,6,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-21,240,6,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-22,90,6,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-23,27,6,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-24,32,6,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-25,139,6,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-27,250,6,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-28,568,6,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-29,90,6,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-06-30,194,6,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-07-01,295,7,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-07-02,47,7,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-07-04,15,7,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-07-05,122,7,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-07-06,157,7,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-07-07,136,7,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-07-08,107,7,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-07-09,108,7,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-07-11,88,7,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-07-12,55,7,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-07-13,759,7,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-07-14,104,7,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-07-15,80,7,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-07-16,175,7,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-07-18,92,7,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-07-19,127,7,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-07-20,331,7,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-07-21,98,7,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-07-22,126,7,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-07-23,390,7,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-07-25,87,7,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-07-26,86,7,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-07-27,69,7,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-07-28,113,7,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-07-29,229,7,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-07-30,32,7,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-08-01,60,8,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-08-02,120,8,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-08-03,76,8,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-08-04,42,8,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-08-05,104,8,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-08-06,92,8,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-08-08,113,8,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-08-09,75,8,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-08-10,603,8,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-08-11,128,8,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-08-12,199,8,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-08-13,156,8,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-08-15,57,8,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-08-16,505,8,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-08-17,247,8,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-08-18,262,8,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-08-19,172,8,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-08-20,115,8,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-08-22,385,8,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-08-23,194,8,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-08-24,189,8,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-08-25,266,8,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-08-26,301,8,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-08-27,51,8,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-08-29,117,8,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-08-31,79,8,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-09-01,107,9,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-09-02,417,9,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-09-03,163,9,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-09-05,101,9,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-09-06,205,9,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-09-07,104,9,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-09-08,71,9,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-09-09,124,9,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-09-10,169,9,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-09-12,241,9,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-09-13,494,9,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-09-14,247,9,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-09-15,86,9,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-09-16,31,9,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-09-17,131,9,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-09-19,59,9,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-09-20,109,9,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-09-21,173,9,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-09-22,151,9,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-09-23,300,9,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-09-24,266,9,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-09-26,86,9,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-09-27,128,9,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-09-28,297,9,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-09-29,110,9,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-09-30,24,9,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-10-01,245,10,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-10-03,96,10,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-10-04,46,10,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-10-05,349,10,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-10-06,53,10,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-10-07,81,10,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-10-08,368,10,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-10-10,95,10,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-10-11,192,10,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-10-12,131,10,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-10-13,97,10,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-10-14,363,10,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-10-15,115,10,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-10-17,101,10,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-10-18,133,10,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-10-19,88,10,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-10-20,93,10,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-10-21,230,10,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-10-22,107,10,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-10-24,141,10,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-10-25,472,10,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-10-26,75,10,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-10-27,170,10,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-10-28,418,10,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-10-29,170,10,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-10-31,157,10,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-11-01,97,11,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-11-02,191,11,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-11-03,494,11,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-11-04,252,11,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-11-05,228,11,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-11-07,105,11,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-11-08,112,11,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-11-09,91,11,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-11-10,924,11,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-11-11,142,11,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-11-12,195,11,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-11-14,146,11,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-11-15,86,11,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-11-16,143,11,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-11-17,237,11,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-11-18,201,11,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-11-19,85,11,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-11-21,111,11,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-11-22,245,11,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-11-23,516,11,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-11-24,225,11,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-11-25,896,11,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-11-26,106,11,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-11-28,127,11,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-11-29,341,11,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-11-30,246,11,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-01,454,12,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-02,309,12,Thursday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-03,25,12,Friday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-05,198,12,Sunday,1
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-06,161,12,Monday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-07,331,12,Tuesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-08,151,12,Wednesday,0
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-09,195,12,Thursday,0
90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,2009-12-01,1,12,Tuesday,0
90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,2009-12-02,1,12,Wednesday,0
90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,2009-12-04,1,12,Friday,0
90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,2009-12-07,1,12,Monday,0
90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,2009-12-22,1,12,Tuesday,0
90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,2010-01-11,2,1,Monday,0
90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,2010-01-14,1,1,Thursday,0
90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,2010-01-25,1,1,Monday,0
90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,2010-01-27,1,1,Wednesday,0
90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,2010-01-28,6,1,Thursday,0
90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,2010-02-08,1,2,Monday,0
90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,2010-03-09,6,3,Tuesday,0
90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,2010-03-23,3,3,Tuesday,0
90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,2010-03-30,1,3,Tuesday,0
90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,2010-04-07,14,4,Wednesday,0
90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,2010-04-15,12,4,Thursday,0
90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,2010-04-29,1,4,Thursday,0
90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,2010-06-04,1,6,Friday,0
90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,2010-07-29,1,7,Thursday,0
